$$icarusIV,50,07:20:44,0.0014180,-0.004750,50,57,81.8,3,11,28.3*FF7D
$$icarusIV,51,07:20:45,0.0019280,-0.004720,51,58,75.8,3,11,28.3*394D
$$icarusIV,52,07:20:46,0.0024360,-0.004540,52,59,69.9,3,11,28.3*CE48
$$icarusIV,53,07:20:47,0.0029380,-0.004410,53,60,64.0,3,11,28.3*2DE2
$$icarusIV,54,07:20:48,0.0034270,-0.004130,54,61,58.1,3,11,28.3*C6FC
$$icarusIV,55,07:20:49,0.0038980,-0.003800,55,62,52.2,3,11,28.3*5CAD
$$icarusIV,56,07:20:50,0.0043430,-0.003550,56,63,46.3,3,11,28.2*1FA2
$$icarusIV,57,07:20:51,0.0047580,-0.003190,57,64,40.4,3,11,28.3*65BE
$$icarusIV,58,07:20:52,0.0051360,-0.002650,58,65,34.4,3,11,28.3*FAC1
$$icarusIV,59,07:20:53,0.0054720,-0.002260,59,67,28.6,3,11,28.3*EC07
$$icarusIV,60,07:20:54,0.0057610,-0.001660,60,68,22.7,3,11,28.3*C7C1
$$icarusIV,61,07:20:55,0.0059980,-0.001110,61,69,16.8,3,11,28.3*33A6
$$icarusIV,62,07:20:56,0.0061790,-0.000150,62,70,10.9,3,11,28.3*CF7A
$$icarusIV,63,07:20:57,0.0062990,0.0001060,63,71,5.0,3,11,28.3*327B
$$icarusIV,64,07:20:58,0.0063560,0.0007460,64,72,359.2,3,11,28.3*60E7
$$icarusIV,65,07:20:59,0.0063480,0.0013980,65,73,353.4,3,11,28.3*4A04
$$icarusIV,66,07:21:00,0.0062720,0.0020560,66,74,347.4,3,11,28.3*B89F
$$icarusIV,67,07:21:01,0.0061260,0.0027120,67,75,341.7,3,11,28.3*14F9
$$icarusIV,68,07:21:02,0.0059120,0.0033600,68,76,335.8,3,11,28.3*462C
$$icarusIV,69,07:21:03,0.0056290,0.0039910,69,78,329.9,3,11,28.3*9B07
$$icarusIV,70,07:21:04,0.0052770,0.0045990,70,79,324.1,3,11,28.3*D3FE
$$icarusIV,71,07:21:05,0.0048600,0.0051760,71,80,318.2,3,11,28.3*CCC7
$$icarusIV,72,07:21:06,0.0043800,0.0057140,72,81,312.4,3,11,28.3*90C2
$$icarusIV,73,07:21:07,0.0038400,0.0062080,73,82,306.6,3,11,28.3*2109
$$icarusIV,74,07:21:08,0.0032450,0.0066500,74,83,300.8,3,11,28.3*CA44
$$icarusIV,75,07:21:09,0.0026000,0.0070350,75,84,294.9,3,11,28.3*C41D
$$icarusIV,76,07:21:10,0.0019100,0.0073560,76,85,289.1,3,11,28.3*03FD
$$icarusIV,77,07:21:11,0.0011810,0.0076090,77,86,283.3,3,11,28.3*CCAD
$$icarusIV,78,07:21:12,0.0004210,0.0077890,78,87,277.4,3,11,28.3*65A2
$$icarusIV,79,07:21:13,-0.000630,0.0078920,79,89,271.6,3,11,28.3*5AF4
$$icarusIV,80,07:21:14,-0.001140,0.0079150,80,90,265.8,3,11,28.3*A6C3
$$icarusIV,81,07:21:15,-0.001930,0.0078560,81,91,260.0,3,11,28.3*6EDE
$$icarusIV,82,07:21:16,-0.002710,0.0077140,82,92,254.2,3,11,28.3*2D2C
$$icarusIV,83,07:21:17,-0.003500,0.0074880,83,93,248.4,3,11,28.3*3E3A
$$icarusIV,84,07:21:18,-0.004320,0.0071790,84,94,242.5,3,11,28.3*F745
$$icarusIV,85,07:21:19,-0.005170,0.0067870,85,95,236.8,3,11,28.3*A592
$$icarusIV,86,07:21:20,-0.005870,0.0063160,86,96,230.9,3,11,28.3*5663
$$icarusIV,87,07:21:21,-0.006530,0.0057680,87,97,225.1,3,11,28.3*4EB5
$$icarusIV,88,07:21:22,-0.007180,0.0051470,88,98,219.3,3,11,28.3*477B
$$icarusIV,89,07:21:23,-0.007720,0.0044590,89,100,213.5,3,11,28.3*20BC
$$icarusIV,90,07:21:24,-0.008200,0.0037090,90,101,207.7,3,11,28.3*F2E1
$$icarusIV,91,07:21:25,-0.008640,0.0029040,91,102,202.0,3,11,28.3*20F4
$$icarusIV,92,07:21:26,-0.008990,0.0020510,92,103,196.1,3,11,28.2*0E87
$$icarusIV,93,07:21:27,-0.009280,0.0011570,93,104,190.3,3,11,28.3*19E1
$$icarusIV,94,07:21:28,-0.009370,0.0002330,94,105,184.5,3,11,28.3*0961
$$icarusIV,95,07:21:29,-0.009430,-0.000140,95,106,178.8,3,11,28.3*C8C8
$$icarusIV,96,07:21:30,-0.009430,-0.001640,96,107,173.0,3,11,28.3*BC8A
$$icarusIV,97,07:21:31,-0.009350,-0.002660,97,108,167.1,3,11,28.3*DACD
$$icarusIV,98,07:21:32,-0.009180,-0.003510,98,110,161.4,3,11,28.3*8CF8
$$icarusIV,99,07:21:33,-0.008830,-0.004500,99,111,155.6,3,11,28.3*A170
$$icarusIV,100,07:21:34,-0.008310,-0.005400,100,112,149.8,3,11,28.3*AFE0
$$icarusIV,101,07:21:35,-0.007840,-0.006330,101,113,144.0,3,11,28.3*B11C
$$icarusIV,102,07:21:36,-0.007260,-0.007190,102,114,138.2,3,11,28.3*A69B
$$icarusIV,103,07:21:37,-0.006610,-0.007970,103,115,132.4,3,11,28.3*C108
$$icarusIV,104,07:21:38,-0.005840,-0.008690,104,116,126.7,3,11,28.3*4DD2
$$icarusIV,105,07:21:39,-0.004930,-0.009270,105,117,120.9,3,11,28.3*4900
$$icarusIV,106,07:21:40,-0.004050,-0.009710,106,118,115.1,3,11,28.3*3E36
$$icarusIV,107,07:21:41,-0.003170,-0.010230,107,119,109.3,3,11,28.3*B7E7
$$icarusIV,108,07:21:42,-0.002090,-0.010590,108,121,103.5,3,11,28.3*00B6
$$icarusIV,109,07:21:43,-0.001000,-0.010850,109,122,97.8,3,11,28.3*E508
$$icarusIV,110,07:21:44,0.0000490,-0.011000,110,123,92.0,3,11,28.3*17D5
$$icarusIV,111,07:21:45,0.0011570,-0.011040,111,124,86.2,3,11,28.3*28A2
$$icarusIV,112,07:21:46,0.0022740,-0.010960,112,125,80.4,3,11,28.3*23B2
$$icarusIV,113,07:21:47,0.0033870,-0.010780,113,126,74.7,3,11,28.3*87F4
$$icarusIV,114,07:21:48,0.0044860,-0.010480,114,127,68.9,3,11,28.3*37B2
$$icarusIV,115,07:21:49,0.0055580,-0.010060,115,128,63.1,3,11,28.3*492F
$$icarusIV,116,07:21:50,0.0065920,-0.009550,116,130,57.3,3,11,28.3*5E51
$$icarusIV,117,07:21:51,0.0075770,-0.008950,117,131,51.6,3,11,28.3*184A
$$icarusIV,118,07:21:52,0.0085010,-0.008140,118,132,45.8,3,11,28.3*A12B
$$icarusIV,119,07:21:53,0.0093540,-0.007360,119,133,40.0,3,11,28.3*8E83
$$icarusIV,120,07:21:54,0.0101260,-0.006490,120,134,34.3,3,11,28.3*1530
$$icarusIV,121,07:21:55,0.0108080,-0.005410,121,135,28.5,3,11,28.3*C9BF
$$icarusIV,122,07:21:56,0.0113900,-0.004300,122,136,22.8,3,11,28.3*F8C7
$$icarusIV,123,07:21:57,0.0118660,-0.003280,123,137,17.0,3,11,28.3*1120
$$icarusIV,124,07:21:58,0.0122290,-0.002030,124,138,11.2,3,11,28.3*88B1
$$icarusIV,125,07:21:59,0.0124720,-0.000290,125,139,5.5,3,11,28.3*067E
$$icarusIV,126,07:22:00,0.0125930,0.0004240,126,140,359.7,3,11,28.3*DF44
$$icarusIV,127,07:22:01,0.0125870,0.0016920,127,142,353.9,3,11,28.3*14EA
$$icarusIV,128,07:22:02,0.0124520,0.0029630,128,143,348.2,3,11,28.3*85DA
$$icarusIV,129,07:22:03,0.0121890,0.0042240,129,144,342.4,3,11,28.3*C19C
$$icarusIV,130,07:22:04,0.0117970,0.0054620,130,145,336.6,3,11,28.3*8B5A
$$icarusIV,131,07:22:05,0.0112790,0.0066630,131,146,330.9,3,11,28.3*E7A8
$$icarusIV,132,07:22:06,0.0106380,0.0078150,132,147,325.1,3,11,28.3*383F
$$icarusIV,133,07:22:07,0.0098790,0.0089050,133,148,319.3,3,11,28.3*4D57
$$icarusIV,134,07:22:08,0.0090070,0.0099210,134,149,313.6,3,11,28.3*2B4B
$$icarusIV,135,07:22:09,0.0080310,0.0108510,135,151,307.8,3,11,28.3*7136
$$icarusIV,136,07:22:10,0.0069590,0.0116850,136,152,302.0,3,11,28.3*A108
$$icarusIV,137,07:22:11,0.0058000,0.0124120,137,153,296.3,3,11,28.3*05C1
$$icarusIV,138,07:22:12,0.0045650,0.0130230,138,154,290.5,3,11,28.3*B569
$$icarusIV,139,07:22:13,0.0032660,0.0135110,139,155,284.8,3,11,28.3*B9EE
$$icarusIV,140,07:22:14,0.0019140,0.0138690,140,156,279.0,3,11,28.3*79E1
$$icarusIV,141,07:22:15,0.0005240,0.0140900,141,157,273.3,3,11,28.3*490E
$$icarusIV,142,07:22:16,-0.000920,0.0141720,142,158,267.5,3,11,28.3*684C
$$icarusIV,143,07:22:17,-0.002380,0.0141110,143,159,261.7,3,11,28.3*AAA6
$$icarusIV,144,07:22:18,-0.003710,0.0139050,144,160,256.0,3,11,28.3*46FE
$$icarusIV,145,07:22:19,-0.005160,0.0135560,145,162,250.2,3,11,28.3*6BDA
$$icarusIV,146,07:22:20,-0.006590,0.0130640,146,163,244.4,3,11,28.3*4BC4
$$icarusIV,147,07:22:21,-0.007840,0.0124320,147,164,238.7,3,11,28.3*ACF2
$$icarusIV,148,07:22:22,-0.009170,0.0116660,148,165,233.0,3,11,28.3*5601
$$icarusIV,149,07:22:23,-0.010290,0.0107710,149,166,227.2,3,11,28.3*A7E7
$$icarusIV,150,07:22:24,-0.011390,0.0097540,150,167,221.5,3,11,28.3*795B
$$icarusIV,151,07:22:25,-0.012390,0.0086250,151,168,215.7,3,11,28.3*1647
$$icarusIV,152,07:22:26,-0.013280,0.0073930,152,169,209.9,3,11,28.3*5173
$$icarusIV,153,07:22:27,-0.014040,0.0060700,153,170,204.2,3,11,28.3*0F47
$$icarusIV,154,07:22:28,-0.014670,0.0046680,154,172,198.4,3,11,28.3*ED69
$$icarusIV,155,07:22:29,-0.015160,0.0032000,155,173,192.7,3,11,28.3*956F
$$icarusIV,156,07:22:30,-0.015500,0.0016810,156,174,186.9,3,11,28.3*DFE5
$$icarusIV,157,07:22:31,-0.015700,0.0001250,157,175,181.1,3,11,28.3*DDB4
$$icarusIV,158,07:22:32,-0.015730,-0.001420,158,176,175.4,3,11,28.3*2156
$$icarusIV,159,07:22:33,-0.015600,-0.003050,159,177,169.7,3,11,28.3*4716
$$icarusIV,160,07:22:34,-0.015320,-0.004660,160,178,163.9,3,11,28.3*B335
$$icarusIV,161,07:22:35,-0.014870,-0.006110,161,179,158.1,3,11,28.3*3574
$$icarusIV,162,07:22:36,-0.014270,-0.007630,162,180,152.4,3,11,28.3*3114
$$icarusIV,163,07:22:37,-0.013520,-0.009060,163,182,146.7,3,11,28.3*D82B
$$icarusIV,164,07:22:38,-0.012620,-0.010460,164,183,140.9,3,11,28.3*6877
$$icarusIV,165,07:22:39,-0.011590,-0.011740,165,184,135.2,3,11,28.3*2E90
$$icarusIV,166,07:22:40,-0.010420,-0.012920,166,185,129.4,3,11,28.3*4E15
$$icarusIV,167,07:22:41,-0.009150,-0.013980,167,186,123.6,3,11,28.3*C1B9
$$icarusIV,168,07:22:42,-0.007790,-0.014910,168,187,117.9,3,11,28.3*97EC
$$icarusIV,169,07:22:43,-0.006290,-0.015700,169,188,112.2,3,11,28.3*C854
$$icarusIV,170,07:22:44,-0.004680,-0.016340,170,189,106.4,3,11,28.3*8E68
$$icarusIV,171,07:22:45,-0.003010,-0.016820,171,191,100.7,3,11,28.3*2BC6
$$icarusIV,172,07:22:46,-0.001330,-0.017140,172,191,94.9,3,11,28.3*70C8
$$icarusIV,173,07:22:47,0.0003670,-0.017290,173,193,89.2,3,11,28.3*2181
$$icarusIV,174,07:22:48,0.0021040,-0.017270,174,194,83.4,3,11,28.3*097D
$$icarusIV,175,07:22:49,0.0038400,-0.017070,175,195,77.7,3,11,28.3*19BD
$$icarusIV,176,07:22:50,0.0055570,-0.016700,176,196,71.9,3,11,28.3*67BB
$$icarusIV,177,07:22:51,0.0072370,-0.016150,177,197,66.2,3,11,28.3*0063
$$icarusIV,178,07:22:52,0.0088640,-0.015430,178,198,60.4,3,11,28.3*11BB
$$icarusIV,179,07:22:53,0.0104190,-0.014550,179,199,54.7,3,11,28.3*FDFF
$$icarusIV,180,07:22:54,0.0118860,-0.013510,180,200,48.9,3,11,28.3*6EB8
$$icarusIV,181,07:22:55,0.0132490,-0.012330,181,202,43.2,3,11,28.3*AA81
$$icarusIV,182,07:22:56,0.0144940,-0.011000,182,203,37.4,3,11,28.2*27F7
$$icarusIV,183,07:22:57,0.0156050,-0.009580,183,204,31.7,3,11,28.3*E2EB
$$icarusIV,184,07:22:58,0.0165720,-0.007960,184,205,25.9,3,11,28.3*9419
$$icarusIV,185,07:22:59,0.0173810,-0.006360,185,206,20.2,3,11,28.3*A5B7
$$icarusIV,186,07:23:00,0.0180240,-0.004540,186,207,14.4,3,11,28.3*D7D3
$$icarusIV,187,07:23:01,0.0184910,-0.002760,187,208,8.7,3,11,28.3*B82A
$$icarusIV,188,07:23:02,0.0187770,-0.000310,188,209,3.0,3,11,28.3*F798
$$icarusIV,189,07:23:03,0.0188760,0.0009530,189,210,357.2,3,11,28.3*F01B
$$icarusIV,190,07:23:04,0.0187850,0.0028480,190,212,351.5,3,11,28.3*8E57
$$icarusIV,191,07:23:05,0.0185040,0.0047340,191,213,345.7,3,11,28.3*FEB3
$$icarusIV,192,07:23:06,0.0180330,0.0065920,192,214,340.0,3,11,28.3*272A
$$icarusIV,193,07:23:07,0.0173750,0.0084030,193,215,334.2,3,11,28.3*4362
$$icarusIV,194,07:23:08,0.0165340,0.0101470,194,216,328.5,3,11,28.3*1622
$$icarusIV,195,07:23:09,0.0155180,0.0118080,195,217,322.7,3,11,28.3*25BB
$$icarusIV,196,07:23:10,0.0143350,0.0133660,196,218,317.0,3,11,28.3*1D07
$$icarusIV,197,07:23:11,0.0129950,0.0148060,197,219,311.3,3,11,28.3*C383
$$icarusIV,198,07:23:12,0.0115100,0.0161110,198,220,305.5,3,11,28.3*758D
$$icarusIV,199,07:23:13,0.0098940,0.0172660,199,221,299.8,3,11,28.3*CFB5
$$icarusIV,200,07:23:14,0.0081620,0.0182590,200,223,294.0,3,11,28.3*4EE8
$$icarusIV,201,07:23:15,0.0063300,0.0190770,201,224,288.3,3,11,28.3*B90E
$$icarusIV,202,07:23:16,0.0044150,0.0197120,202,225,282.5,3,11,28.3*7449
$$icarusIV,203,07:23:17,0.0024370,0.0201530,203,226,276.8,3,11,28.3*2EC5
$$icarusIV,204,07:23:18,0.0004150,0.0203960,204,227,271.0,3,11,28.3*1A44
$$icarusIV,205,07:23:19,-0.001610,0.0204350,205,228,265.3,3,11,28.3*DABE
$$icarusIV,206,07:23:20,-0.003610,0.0202680,206,229,259.6,3,11,28.3*AAF9
$$icarusIV,207,07:23:21,-0.005740,0.0198960,207,230,253.8,3,11,28.3*CB4B
$$icarusIV,208,07:23:22,-0.007780,0.0193190,208,232,248.1,3,11,28.3*5150
$$icarusIV,209,07:23:23,-0.009650,0.0185420,209,233,242.3,3,11,28.3*4C60
$$icarusIV,210,07:23:24,-0.011500,0.0175700,210,234,236.6,3,11,28.3*2334
$$icarusIV,211,07:23:25,-0.013260,0.0164110,211,235,230.9,3,11,28.3*6E59
$$icarusIV,212,07:23:26,-0.014900,0.0150770,212,236,225.1,3,11,28.3*F3C5
$$icarusIV,213,07:23:27,-0.016410,0.0135770,213,237,219.4,3,11,28.3*F7F0
$$icarusIV,214,07:23:28,-0.017760,0.0119270,214,238,213.6,3,11,28.3*23A0
$$icarusIV,215,07:23:29,-0.018950,0.0101400,215,239,207.9,3,11,28.3*EE40
$$icarusIV,216,07:23:30,-0.019960,0.0082350,216,240,202.1,3,11,28.3*5729
$$icarusIV,217,07:23:31,-0.020780,0.0062290,217,241,196.4,3,11,28.3*DA8B
$$icarusIV,218,07:23:32,-0.021400,0.0041420,218,243,190.6,3,11,28.3*BEAB
$$icarusIV,219,07:23:33,-0.021800,0.0019930,219,244,184.9,3,11,28.3*E78B
$$icarusIV,220,07:23:34,-0.021990,-0.000950,220,245,179.2,3,11,28.3*F457
$$icarusIV,221,07:23:35,-0.021960,-0.002410,221,246,173.4,3,11,28.3*9F65
$$icarusIV,222,07:23:36,-0.021710,-0.004630,222,247,167.7,3,11,28.3*9391
$$icarusIV,223,07:23:37,-0.021240,-0.006780,223,248,162.0,3,11,28.3*80CE
$$icarusIV,224,07:23:38,-0.020550,-0.008950,224,249,156.2,3,11,28.3*8CCC
$$icarusIV,225,07:23:39,-0.019640,-0.010960,225,250,150.5,3,11,28.3*0E69
$$icarusIV,226,07:23:40,-0.018530,-0.012920,226,251,144.7,3,11,28.3*8B78
$$icarusIV,227,07:23:41,-0.017230,-0.014770,227,253,139.0,3,11,28.3*3195
$$icarusIV,228,07:23:42,-0.015740,-0.016490,228,254,133.2,3,11,28.3*0092
$$icarusIV,229,07:23:43,-0.014070,-0.018060,229,255,127.5,3,11,28.3*54D0
$$icarusIV,230,07:23:44,-0.012250,-0.019460,230,256,121.8,3,11,28.3*0021
$$icarusIV,231,07:23:45,-0.010290,-0.020670,231,257,116.0,3,11,28.3*D9DD
$$icarusIV,232,07:23:46,-0.008250,-0.021690,232,258,110.3,3,11,28.3*2EA1
$$icarusIV,233,07:23:47,-0.006040,-0.022500,233,259,104.6,3,11,28.3*6738
$$icarusIV,234,07:23:48,-0.003730,-0.023090,234,260,98.8,3,11,28.3*6CD5
$$icarusIV,235,07:23:49,-0.001450,-0.023450,235,262,93.1,3,11,28.3*3419
$$icarusIV,236,07:23:50,0.0008980,-0.023580,236,263,87.3,3,11,28.3*B42A
$$icarusIV,237,07:23:51,0.0032620,-0.023470,237,264,81.6,3,11,28.3*1A16
$$icarusIV,238,07:23:52,0.0056120,-0.023120,238,265,75.8,3,11,28.3*189D
$$icarusIV,239,07:23:53,0.0079270,-0.022540,239,266,70.1,3,11,28.3*485B
$$icarusIV,240,07:23:54,0.0101800,-0.021730,240,267,64.4,3,11,28.3*FDAF
$$icarusIV,241,07:23:55,0.0123500,-0.020690,241,268,58.6,3,11,28.4*E257
$$icarusIV,242,07:23:56,0.0144140,-0.019430,242,269,52.9,3,11,28.3*8426
$$icarusIV,243,07:23:57,0.0163500,-0.017970,243,270,47.1,3,11,28.4*F8CA
$$icarusIV,244,07:23:58,0.0181380,-0.016320,244,271,41.4,3,11,28.4*9D32
$$icarusIV,245,07:23:59,0.0197570,-0.014480,245,273,35.7,3,11,28.3*A2C8
$$icarusIV,246,07:24:00,0.0211910,-0.012490,246,274,29.9,3,11,28.4*4E29
$$icarusIV,247,07:24:01,0.0224230,-0.010350,247,275,24.2,3,11,28.4*19DD
$$icarusIV,248,07:24:02,0.0234400,-0.008110,248,276,18.5,3,11,28.4*7DEA
$$icarusIV,249,07:24:03,0.0242290,-0.005730,249,277,12.7,3,11,28.4*AFC2
$$icarusIV,250,07:24:04,0.0247800,-0.003390,250,278,7.0,3,11,28.4*9A1C
$$icarusIV,251,07:24:05,0.0250870,-0.000220,251,279,1.2,3,11,28.3*3A14
$$icarusIV,252,07:24:06,0.0251430,0.0016940,252,280,355.5,3,11,28.3*AFAC
$$icarusIV,253,07:24:07,0.0249470,0.0042120,253,281,349.8,3,11,28.4*38C4
$$icarusIV,254,07:24:08,0.0244980,0.0067080,254,283,344.0,3,11,28.3*D9A1
$$icarusIV,255,07:24:09,0.0238000,0.0091560,255,284,338.3,3,11,28.3*3F24
$$icarusIV,256,07:24:10,0.0228560,0.0115310,256,285,332.5,3,11,28.3*9AB9
$$icarusIV,257,07:24:11,0.0216750,0.0138090,257,286,326.8,3,11,28.3*DB63
$$icarusIV,258,07:24:12,0.0202660,0.0159660,258,287,321.1,3,11,28.4*F3E3
$$icarusIV,259,07:24:13,0.0186430,0.0179790,259,288,315.3,3,11,28.4*C171
$$icarusIV,260,07:24:14,0.0168200,0.0198270,260,289,309.6,3,11,28.4*197E
$$icarusIV,261,07:24:15,0.0148130,0.0214890,261,290,303.9,3,11,28.4*F298
$$icarusIV,262,07:24:16,0.0126420,0.0229480,262,292,298.1,3,11,28.3*58D2
$$icarusIV,263,07:24:17,0.0103270,0.0241880,263,293,292.4,3,11,28.3*8B52
$$icarusIV,264,07:24:18,0.0078910,0.0251930,264,294,286.6,3,11,28.3*6B0B
$$icarusIV,265,07:24:19,0.0053570,0.0259530,265,295,280.9,3,11,28.3*C8BB
$$icarusIV,266,07:24:20,0.0027490,0.0264580,266,296,275.2,3,11,28.4*F015
$$icarusIV,267,07:24:21,0.0000940,0.0267000,267,297,269.4,3,11,28.4*24C8
$$icarusIV,268,07:24:22,-0.002510,0.0266750,268,298,263.7,3,11,28.4*EB9A
$$icarusIV,269,07:24:23,-0.005210,0.0263830,269,299,257.9,3,11,28.4*616D
$$icarusIV,270,07:24:24,-0.007880,0.0258220,270,300,252.2,3,11,28.4*27A5
$$icarusIV,271,07:24:25,-0.010460,0.0249980,271,301,246.5,3,11,28.4*E154
$$icarusIV,272,07:24:26,-0.012950,0.0239160,272,303,240.7,3,11,28.4*8F98
$$icarusIV,273,07:24:27,-0.015330,0.0225860,273,304,235.0,3,11,28.4*D39D
$$icarusIV,274,07:24:28,-0.017570,0.0210190,274,305,229.3,3,11,28.4*C52B
$$icarusIV,275,07:24:29,-0.019650,0.0192290,275,306,223.5,3,11,28.4*F2FA
$$icarusIV,276,07:24:30,-0.021550,0.0172330,276,307,217.8,3,11,28.4*8EF5
$$icarusIV,277,07:24:31,-0.023250,0.0150490,277,308,212.1,3,11,28.4*41ED
$$icarusIV,278,07:24:32,-0.024730,0.0126980,278,309,206.3,3,11,28.4*700E
$$icarusIV,279,07:24:33,-0.025960,0.0102020,279,310,200.6,3,11,28.4*8926
$$icarusIV,280,07:24:34,-0.026950,0.0075850,280,311,194.8,3,11,28.4*847C
$$icarusIV,281,07:24:35,-0.027670,0.0048740,281,313,189.1,3,11,28.4*1500
$$icarusIV,282,07:24:36,-0.028120,0.0020940,282,314,183.4,3,11,28.4*9172
$$icarusIV,283,07:24:37,-0.028290,-0.000260,283,315,177.6,3,11,28.4*6552
$$icarusIV,284,07:24:38,-0.028170,-0.003500,284,316,171.9,3,11,28.4*0E77
$$icarusIV,285,07:24:39,-0.027770,-0.006370,285,317,166.2,3,11,28.4*86AA
$$icarusIV,286,07:24:40,-0.027090,-0.009100,286,318,160.4,3,11,28.4*7CB0
$$icarusIV,287,07:24:41,-0.026130,-0.011850,287,319,154.7,3,11,28.4*5EF9
$$icarusIV,288,07:24:42,-0.024910,-0.014450,288,320,148.9,3,11,28.4*128B
$$icarusIV,289,07:24:43,-0.023420,-0.016920,289,321,143.2,3,11,28.4*7509
$$icarusIV,290,07:24:44,-0.021690,-0.019240,290,323,137.5,3,11,28.4*EF5E
$$icarusIV,291,07:24:45,-0.019730,-0.021380,291,324,131.7,3,11,28.4*6E3C
